year,month,day,hr,min,sec,lon(degr),lat(degr),alt(m),qual,sats,x(m),y(m),speed(km/h),load(kg),tare(kg),conv.factor,beltspd(m/s),workwidth(m),yield(ton/ha),totalyield(ton),totalarea(ha),worktime(s),loadnr,loadweight(ton),loadbelt(m),usertare(%)
2015,10,4,8,33,9,5.1746025,51.3153992,29.323202,2,13,39.15,-493.23,2.88,15.2,7.1,3.05148,3.67,3.00,379.5,3.0,11.35,0.02,61.5,1,3.031,472.1,0.0,1147.00,46.00,46.00,28.00,20411.00,106.00
2015,10,4,8,33,11,5.1745825,51.3153915,29.323277,2,13,37.74,-494.29,2.88,14.6,7.1,3.05148,2.16,3.00,206.4,3.3,12.17,0.02,63.3,1,3.287,480.1,0.0,1152.00,45.00,45.00,27.00,20411.00,102.00
2015,10,4,8,33,13,5.1745629,51.3153801,29.323355,2,13,36.38,-495.41,2.88,15.2,7.1,3.05148,1.85,3.00,191.4,3.6,11.73,0.02,65.3,1,3.550,487.4,0.0,1156.00,44.00,44.00,27.00,20411.00,108.00
2015,10,4,8,33,15,5.1745424,51.3153687,29.323431,2,13,34.96,-496.47,2.88,13.8,7.1,3.05148,1.01,3.00,86.2,3.7,9.88,0.02,67.3,1,3.742,492.9,0.0,1144.00,46.00,46.00,28.00,20411.00,112.00
2015,10,4,8,33,17,5.1745210,51.3153610,29.323500,2,13,33.46,-497.47,3.02,15.4,7.1,3.05148,0.86,3.00,86.4,3.9,8.19,0.02,69.3,1,3.888,497.1,0.0,1140.00,48.00,48.00,29.00,20411.00,132.00
2015,10,4,8,33,19,5.1744986,51.3153496,29.323580,2,13,31.88,-498.59,3.20,15.2,7.1,3.05148,2.00,3.00,185.3,4.1,12.07,0.02,71.3,1,4.063,501.8,0.0,1147.00,47.00,47.00,28.00,20411.00,114.00
2015,10,4,8,33,21,5.1744757,51.3153419,29.323658,2,13,30.29,-499.69,3.20,16.4,7.1,3.05148,1.71,3.00,182.0,4.2,5.75,0.02,73.3,1,4.244,506.7,0.0,1154.00,46.00,46.00,28.00,20411.00,110.00
2015,10,4,8,33,23,5.1744533,51.3153305,29.323740,2,13,28.73,-500.82,3.20,16.3,7.1,3.05148,1.06,3.00,111.1,4.5,10.53,0.02,75.3,1,4.470,512.5,0.0,1157.00,44.00,44.00,27.00,20411.00,104.00
2015,10,4,8,33,25,5.1744308,51.3153229,29.323820,2,13,27.17,-501.92,3.20,16.9,7.1,3.05148,2.59,3.00,290.3,4.7,9.21,0.02,77.1,1,4.654,517.1,0.0,1157.00,44.00,44.00,27.00,20411.00,106.00
2015,10,4,8,33,27,5.1744084,51.3153114,29.323896,2,13,25.61,-502.99,3.20,11.6,7.1,3.05148,2.01,3.00,104.1,4.8,9.46,0.02,79.1,1,4.826,521.0,0.0,1149.00,44.00,44.00,26.00,20411.00,112.00
